Date,Open,High,Low,Close,Volume,Status
2020-01-02,100.9,102.19,100.81,102.17,1369919,ok
2020-01-03,101.42,102.01,100.36,101.85,1145518,ok
2020-01-06,101.43,101.8,101.06,101.79,1454130,ok
2020-01-07,101.75,102.24,101.54,101.97,1408251,ok
2020-01-08,100.47,102.98,100.34,102.15,1521513,ok
2020-01-09,102.57,104.02,102.4,102.96,1790110,ok
2020-01-10,102.73,102.89,101.54,101.69,1462355,ok
2020-01-13,101.74,102.06,100.28,100.34,1569682,ok
2020-01-14,100.19,100.97,99.91,100.72,2024402,ok
2020-01-15,100.86,101.79,100.75,101.24,1607118,ok
2020-01-16,101.55,102.31,101.33,102.16,1191808,ok
2020-01-17,103.24,105.61,103.17,105.4,4060364,ok
2020-01-21,104.68,105.63,104.51,105.6,3494334,ok
2020-01-22,106.01,107.0,105.92,106.49,2020788,ok
2020-01-23,105.81,106.08,105.12,105.98,2128583,ok
2020-01-24,106.09,106.2,104.11,104.98,2268806,ok
2020-01-27,103.62,104.77,102.63,104.39,1833905,ok
2020-01-28,104.74,105.09,104.32,104.82,1672549,ok
2020-01-29,104.9,106.81,104.72,106.63,1401826,ok
2020-01-30,105.47,106.65,104.77,106.6,1480032,ok
2020-01-31,106.58,106.82,105.35,105.77,2117389,ok
2020-02-03,105.81,106.85,105.245,106.41,1671046,ok
2020-02-04,106.77,106.84,105.8601,106.71,1595548,ok
2020-02-05,107.42,107.62,105.73,106.78,1814774,ok
2020-02-06,102.0,104.09,101.1058,103.74,3271664,ok
2020-02-07,101.76,102.62,100.75,102.04,2396880,ok
2020-02-10,102.31,103.22,102.05,102.87,1667965,ok
2020-02-11,103.13,104.307,102.84,104.05,2234418,ok
2020-02-12,104.56,105.595,103.8,105.34,1784248,ok
2020-02-13,104.64,105.66,104.36,105.03,1135050,ok
2020-02-14,105.01,105.72,104.63,105.28,1249688,ok
2020-02-18,105.17,105.19,103.58,104.03,1934701,ok
2020-02-19,104.45,105.58,104.22,105.19,1875366,ok
2020-02-20,104.87,105.18,102.16,103.87,1216256,ok
2020-02-21,103.55,103.89,102.96,103.51,1015261,ok
2020-02-24,101.87,102.64,100.12,100.25,1539126,ok
2020-02-25,100.73,101.35,97.53,97.95,2389277,ok
2020-02-26,98.3,99.41,97.47,97.5,3382464,ok
2020-02-27,95.79,96.6904,92.65,92.67,3850397,ok
2020-02-28,90.64,91.73,87.56,89.25,4240703,ok
2020-03-02,89.25,92.55,89.21,92.53,2408925,ok
2020-03-03,92.53,94.68,90.0,91.31,2431018,ok
2020-03-04,92.52,94.89,90.96,94.63,2420260,ok
2020-03-05,92.49,92.83,89.93,90.92,2171635,ok
2020-03-06,88.18,89.89,87.03,89.4,2564288,ok
2020-03-09,84.31,87.29,83.0,83.7,3776595,ok
2020-03-10,86.08,87.02,83.3972,86.78,3464217,ok
2020-03-11,83.91,84.1,79.37,80.97,2783085,ok
2020-03-12,75.58,82.34,74.61,78.45,5271981,ok
2020-03-13,81.78,82.25,75.8584,78.46,3754544,ok
2020-03-16,70.95,71.99,67.08,69.83,4975745,ok
2020-03-17,71.3,71.9,60.95,65.49,6169828,ok
