Date,Open,High,Low,Close,Volume,Status
2020-01-02,198.5666666666667,199.27666666666667,196.9283333333333,199.08666666666667,1602672,ok
2020-01-03,196.05999999999997,198.19333333333336,194.0533333333333,197.78,1256730,ok
2020-01-06,196.66666666666666,199.20666666666668,195.98333333333335,198.58666666666667,1574277,ok
2020-01-07,196.65,196.65,191.24666666666667,194.26666666666665,3516732,ok
2020-01-08,193.84666666666666,195.12333333333333,192.1966666666667,193.92666666666665,2679198,ok
2020-01-09,195.83666666666667,196.58333333333334,194.02666666666667,195.26333333333332,2996799,ok
2020-01-10,201.83333333333334,205.51999999999998,199.29666666666665,199.57333333333335,3848172,ok
2020-01-13,200.16333333333333,202.30666666666664,199.61536666666666,201.04,1845732,ok
2020-01-14,200.90666666666667,201.43366666666668,199.19833333333335,200.89666666666668,1336026,ok
2020-01-15,200.89666666666668,201.83,198.66666666666666,199.08,1296600,ok
2020-01-16,200.53,201.26666666666665,197.68666666666664,199.42999999999998,1496730,ok
2020-01-17,200.1833333333333,200.27666666666667,198.0,200.01,1777767,ok
2020-01-21,199.42999999999998,200.83333333333334,199.11856666666665,200.54999999999998,1504083,ok
2020-01-22,201.66666666666666,204.83163333333334,200.83666666666667,203.41333333333333,2031651,ok
2020-01-23,203.95000000000002,205.0,202.19833333333335,205.0,2941503,ok
2020-01-24,201.6,201.66666666666666,194.61,196.4,6267123,ok
2020-01-27,190.63666666666666,190.99666666666667,186.42,189.16666666666666,4479669,ok
2020-01-28,190.11,191.14666666666668,189.16666666666666,189.91,2549982,ok
2020-01-29,191.66666666666666,192.57000000000002,189.33333333333334,190.47,1694595,ok
2020-01-30,189.54999999999998,191.58,186.05999999999997,190.28,2236620,ok
2020-01-31,189.28333333333333,190.07000000000002,185.00833333333333,186.59333333333333,2303586,ok
2020-02-03,187.4333333333333,188.74666666666667,186.1966666666667,188.54,2771571,ok
2020-02-04,192.05666666666664,194.99666666666667,190.88666666666666,191.35666666666668,1844643,ok
2020-02-05,193.78666666666666,193.83333333333334,190.92666666666665,192.18666666666664,1548405,ok
2020-02-06,192.66666666666666,194.54333333333332,191.77333333333334,193.85,1329972,ok
2020-02-07,193.78,194.33666666666667,192.78106666666667,193.14333333333332,1806585,ok
2020-02-10,192.95666666666668,195.03333333333333,192.23103333333333,194.97666666666666,1208901,ok
2020-02-11,196.21666666666667,196.86666666666667,195.25333333333333,195.94000000000003,1292904,ok
2020-02-12,197.19000000000003,198.32333333333335,196.12666666666667,197.61333333333334,1397931,ok
2020-02-13,199.66666666666666,200.29999999999998,197.50333333333333,200.11666666666667,2262096,ok
2020-02-14,200.33333333333334,201.4466666666667,198.13833333333332,201.12,1911300,ok
2020-02-18,200.44333333333336,201.66666666666666,199.90333333333334,201.55666666666664,1629123,ok
2020-02-19,198.71333333333334,206.19000000000003,198.71333333333334,204.96,2213355,ok
2020-02-20,203.66333333333333,206.33333333333334,202.57333333333335,206.09666666666666,1909929,ok
2020-02-21,204.12,204.97666666666666,202.23166666666668,204.36,2202420,ok
2020-02-24,196.8166666666667,198.80999999999997,192.84333333333333,193.39,2545380,ok
2020-02-25,194.64666666666668,195.08333333333334,185.29333333333332,186.17333333333332,2651991,ok
2020-02-26,188.33333333333334,191.26999999999998,186.27333333333334,186.51,2239281,ok
2020-02-27,183.46333333333334,186.83,181.39333333333332,181.54,3200406,ok
2020-02-28,175.97,178.95000000000002,172.85263333333333,177.98666666666668,5829705,ok
2020-03-02,178.65,186.52666666666667,177.40666666666667,186.35666666666668,2843415,ok
2020-03-03,185.57333333333335,191.66666666666666,181.265,186.09,3081537,ok
2020-03-04,189.33333333333334,194.57333333333335,187.665,194.29999999999998,2202144,ok
2020-03-05,190.59666666666666,192.25783333333334,186.84316666666666,189.45666666666668,2871804,ok
2020-03-06,183.33333333333334,186.49333333333334,179.36,185.04666666666665,3102381,ok
2020-03-09,171.71333333333334,175.96666666666667,167.0,170.22,3455454,ok
2020-03-10,176.89,179.64666666666668,168.52,179.13333333333333,2936052,ok
2020-03-11,173.33333333333334,174.18666666666664,167.58666666666667,169.85,3015279,ok
2020-03-12,162.09333333333333,166.06666666666666,152.02,152.51,5081994,ok
2020-03-13,159.34333333333333,160.76816666666667,144.19,156.99333333333334,5606271,ok
2020-03-16,138.77333333333334,149.17,134.08003333333332,134.76333333333335,5371653,ok
2020-03-17,137.66333333333333,143.01333333333335,123.33333333333333,141.82666666666668,5773236,ok
2020-03-18,133.16666666666666,136.12,122.68666666666667,135.56666666666666,6622149,ok
2020-03-19,133.75333333333333,144.63,124.0,136.06666666666666,4805172,ok
2020-03-20,138.94666666666666,144.80333333333334,130.43,131.39666666666668,4265301,ok
2020-03-23,127.33333333333333,130.26333333333335,120.16666666666667,122.58333333333333,4781238,ok
2020-03-24,132.97333333333333,144.545,132.36333333333332,143.96666666666667,5644149,ok
2020-03-25,144.43333333333334,161.32666666666668,143.33333333333334,153.43666666666667,5216670,ok
2020-03-26,154.21,168.20000000000002,154.21,167.15666666666667,4961880,ok
2020-03-27,159.58333333333334,168.79999999999998,158.89366666666666,163.47,4865604,ok
2020-03-30,163.33333333333334,168.96,161.43333333333334,168.07333333333335,2829783,ok
