Date,Open,High,Low,Close,Volume,Status
2020-01-02,231.0,234.64,230.16,234.32,3737791,ok
2020-01-03,231.6,232.61,230.3,231.58,2276089,ok
2020-01-06,229.93,234.02,229.49,233.95,3329354,ok
2020-01-07,235.0,237.77,234.76,235.49,5393171,ok
2020-01-08,235.68,239.75,235.48,237.76,3564884,ok
2020-01-09,241.34,243.4,239.82,242.6,3982130,ok
2020-01-10,242.75,243.39,241.39,242.11,2249212,ok
2020-01-13,244.44,246.11,243.0,245.21,3361630,ok
2020-01-14,245.32,248.52,244.6,245.66,4309141,ok
2020-01-15,242.0,249.5,239.16,245.21,5411198,ok
2020-01-16,247.01,249.82,246.23,249.72,3968405,ok
2020-01-17,250.23,250.46,248.0,249.46,3108371,ok
2020-01-21,247.21,248.85,245.6,245.7,2492363,ok
2020-01-22,246.61,248.52,246.34,247.05,2031016,ok
2020-01-23,244.5,247.0,242.88,245.58,2806820,ok
2020-01-24,245.07,245.7093,240.6,241.92,2877351,ok
2020-01-27,236.37,238.99,235.0112,238.14,2506445,ok
2020-01-28,239.49,243.58,238.05,242.58,3123389,ok
2020-01-29,244.52,246.5,239.5697,240.12,3713664,ok
2020-01-30,237.69,244.34,236.73,244.13,3261733,ok
2020-01-31,241.99,242.89,236.88,237.75,3482838,ok
2020-02-03,238.36,242.39,238.05,239.01,2733171,ok
2020-02-04,242.88,243.74,241.55,241.94,3052654,ok
2020-02-05,244.99,245.13,243.0,244.3,3126622,ok
2020-02-06,245.35,245.77,241.18,241.82,2225886,ok
2020-02-07,239.75,240.52,236.55,238.0,3006894,ok
2020-02-10,237.4,237.87,235.4556,237.36,2591280,ok
2020-02-11,239.0,239.55,236.22,236.46,2238902,ok
2020-02-12,238.01,241.18,237.72,238.65,2119549,ok
2020-02-13,237.85,238.97,236.57,238.35,1461372,ok
2020-02-14,237.94,239.01,236.23,237.08,1718742,ok
2020-02-18,236.55,237.07,231.2,233.21,2737383,ok
2020-02-19,235.0,237.8,233.28,237.33,2207061,ok
2020-02-20,236.41,236.9,231.25,232.73,3183748,ok
2020-02-21,230.91,231.7994,228.37,230.62,3082273,ok
2020-02-24,223.23,226.69,222.54,224.54,4139814,ok
2020-02-25,224.78,225.87,215.89,217.61,5343512,ok
2020-02-26,218.7,220.0,214.76,215.78,4172156,ok
2020-02-27,210.49,213.48,205.37,205.69,5848188,ok
2020-02-28,199.09,202.245,194.85,200.77,6740665,ok
2020-03-02,201.41,209.62,197.63,209.47,5285526,ok
2020-03-03,209.0,211.79,202.12,203.43,5677200,ok
2020-03-04,205.84,208.92,202.7,208.74,3520352,ok
2020-03-05,201.33,203.465,196.95,198.79,4151707,ok
2020-03-06,190.68,196.3,189.28,192.85,5071909,ok
2020-03-09,173.58,179.25,170.16,172.81,6443000,ok
2020-03-10,181.62,185.395,173.285,184.35,6803867,ok
2020-03-11,178.48,180.77,170.97,171.89,5316998,ok
2020-03-12,160.0,166.745,150.0,150.68,8357743,ok
2020-03-13,162.82,177.56,152.35,177.17,6368355,ok
2020-03-16,150.23,169.54,150.0,154.66,6888003,ok
2020-03-17,157.0,166.74,150.0,158.67,6876285,ok
2020-03-18,150.0,155.97,135.41,140.02,9543242,ok
